,이름,상호명,지점명,상권업종대분류명,상권업종중분류명,시도명,시군구명,행정동명,법정동명,지번주소,도로명,도로명주소,구우편번호,신우편번호,경도,위도
1747,아지트 ,아지트,,음식,한식,서울특별시,서대문구,충현동,미근동,서울특별시 서대문구 미근동 100-5,서울특별시 서대문구 충정로6길,서울특별시 서대문구 충정로6길 39,120020,3740.0,126.966863477267,37.5624989259214
1748,장위동유성집 ,장위동유성집,,음식,분식,서울특별시,서대문구,충현동,충정로2가,서울특별시 서대문구 충정로2가 69-5,서울특별시 서대문구 경기대로,서울특별시 서대문구 경기대로 63,120012,3746.0,126.963800165077,37.564652598001
1749,왕세숫대야냉면24시해장국 ,왕세숫대야냉면24시해장국,,음식,한식,서울특별시,서대문구,남가좌1동,남가좌동,서울특별시 서대문구 남가좌동 291-58,서울특별시 서대문구 수색로2길,서울특별시 서대문구 수색로2길 7,120120,3712.0,126.915967275966,37.5691787742041
1750,대창왕족발 ,대창왕족발,,음식,한식,서울특별시,서대문구,북아현동,북아현동,서울특별시 서대문구 북아현동 134-1,서울특별시 서대문구 북아현로2안길,서울특별시 서대문구 북아현로2안길 2,120819,3757.0,126.956880688281,37.5584015130855
1751,금정가든 ,금정가든,,음식,한식,서울특별시,서대문구,홍은2동,홍은동,서울특별시 서대문구 홍은동 409-50,서울특별시 서대문구 증가로10길,서울특별시 서대문구 증가로10길 67,120100,3662.0,126.925402537099,37.5798071636832
1752,명과식당 ,명과식당,,음식,한식,서울특별시,서대문구,충현동,충정로3가,서울특별시 서대문구 충정로3가 341-2,서울특별시 서대문구 충정로4길,서울특별시 서대문구 충정로4길 22-9,120840,3742.0,126.963998611196,37.5601311136885
1753,꾸띠몽 ,꾸띠몽,,음식,분식,서울특별시,서대문구,충현동,충정로3가,서울특별시 서대문구 충정로3가 3-165,서울특별시 서대문구 경기대로,서울특별시 서대문구 경기대로 41,120837,3752.0,126.962043629232,37.5631684713636
1754,애플 ,애플,,음식,분식,서울특별시,서대문구,남가좌1동,남가좌동,서울특별시 서대문구 남가좌동 289-51,서울특별시 서대문구 수색로4나길,서울특별시 서대문구 수색로4나길 17,120120,3712.0,126.91442092469,37.571209916312
1755,내포닭 ,내포닭,,음식,닭/오리요리,서울특별시,서대문구,신촌동,창천동,서울특별시 서대문구 창천동 67-13,서울특별시 서대문구 신촌로11길,서울특별시 서대문구 신촌로11길 35,120834,3786.0,126.933227378043,37.5582622441659
1756,가케하시 ,가케하시,,음식,양식,서울특별시,서대문구,신촌동,창천동,서울특별시 서대문구 창천동 53-11,서울특별시 서대문구 연세로7길,서울특별시 서대문구 연세로7길 34-5,120834,3787.0,126.934826643174,37.5580243926076
1757,우리식당 ,우리식당,,음식,한식,서울특별시,서대문구,북가좌1동,북가좌동,서울특별시 서대문구 북가좌동 372-2,서울특별시 서대문구 거북골로21길,서울특별시 서대문구 거북골로21길 75,120130,3714.0,126.904682682576,37.5768145014463
1758,와글바글 ,와글바글,,음식,한식,서울특별시,서대문구,홍은1동,홍은동,서울특별시 서대문구 홍은동 9-127,서울특별시 서대문구 홍은중앙로8길,서울특별시 서대문구 홍은중앙로8길 18,120100,3605.0,126.948491456907,37.5988197178704
1759,금강산소한마리 ,금강산소한마리,,음식,한식,서울특별시,서대문구,북가좌2동,북가좌동,서울특별시 서대문구 북가좌동 310-2,서울특별시 서대문구 응암로1길,서울특별시 서대문구 응암로1길 13,120130,3679.0,126.910604960763,37.5813834886097
1760,본아이에프본죽앤비빔밥 ,본아이에프본죽앤비빔밥,,음식,별식/퓨전요리,서울특별시,서대문구,신촌동,신촌동,서울특별시 서대문구 신촌동 134,서울특별시 서대문구 연세로,서울특별시 서대문구 연세로 50,120749,3722.0,126.940811573931,37.5613940631953
1761,지지고 명지대점,지지고,명지대점,음식,분식,서울특별시,서대문구,홍은2동,홍은동,서울특별시 서대문구 홍은동 401-12,서울특별시 서대문구 명지대2길,서울특별시 서대문구 명지대2길 2,120100,3675.0,126.925051716561,37.5813717709864
1762,다모토리 ,다모토리,,음식,한식,서울특별시,서대문구,신촌동,창천동,서울특별시 서대문구 창천동 52-134,서울특별시 서대문구 연세로7안길,서울특별시 서대문구 연세로7안길 22,120834,3788.0,126.935514404883,37.5582108035198
1763,연인식당 ,연인식당,,음식,유흥주점,서울특별시,서대문구,북가좌2동,북가좌동,서울특별시 서대문구 북가좌동 283-17,서울특별시 서대문구 증가로,서울특별시 서대문구 증가로 212,120130,3670.0,126.915424435841,37.5808512080536
1764,이정희떡볶이 ,이정희떡볶이,,음식,분식,서울특별시,서대문구,남가좌2동,남가좌동,서울특별시 서대문구 남가좌동 341-1,서울특별시 서대문구 증가로10길,서울특별시 서대문구 증가로10길 14,120120,3665.0,126.923299016464,37.5780760276719
1765,신촌양꼬치 ,신촌양꼬치,,음식,유흥주점,서울특별시,서대문구,신촌동,창천동,서울특별시 서대문구 창천동 52-32,서울특별시 서대문구 연세로9길,서울특별시 서대문구 연세로9길 22,120834,3788.0,126.93563337934,37.5585993231422
1766,누이네분식 ,누이네분식,,음식,분식,서울특별시,서대문구,충현동,미근동,서울특별시 서대문구 미근동 215,서울특별시 서대문구 충정로6길,서울특별시 서대문구 충정로6길 59,120020,3739.0,126.968518717758,37.5631261073731
1767,토크쇼 ,토크쇼,,음식,유흥주점,서울특별시,서대문구,북가좌1동,북가좌동,서울특별시 서대문구 북가좌동 371-13,서울특별시 서대문구 수색로10길,서울특별시 서대문구 수색로10길 17,120130,3714.0,126.905173536468,37.5757648447008
1768,오킴밥 ,오킴밥,,음식,분식,서울특별시,서대문구,홍제3동,홍제동,서울특별시 서대문구 홍제동 298-9,서울특별시 서대문구 인왕시장길,서울특별시 서대문구 인왕시장길 16,120857,3628.0,126.942837278833,37.5910473393645
1769,대박포차 ,대박포차,,음식,분식,서울특별시,서대문구,홍제3동,홍제동,서울특별시 서대문구 홍제동 300-16,서울특별시 서대문구 통일로40길,서울특별시 서대문구 통일로40길 17,120090,3628.0,126.943775855139,37.5903349140949
1770,바다횟집 ,바다횟집,,음식,일식/수산물,서울특별시,서대문구,홍제2동,홍제동,서울특별시 서대문구 홍제동 139-14,서울특별시 서대문구 홍제원길,서울특별시 서대문구 홍제원길 6,120090,3632.0,126.94715800101,37.5865627605151
1771,뉴욕피자 ,뉴욕피자,,음식,패스트푸드,서울특별시,서대문구,홍은1동,홍은동,서울특별시 서대문구 홍은동 71-546,서울특별시 서대문구 세검정로1길,서울특별시 서대문구 세검정로1길 51,120100,3615.0,126.944198044803,37.5933121075289
1772,소신이쏘 ,소신이쏘,,음식,한식,서울특별시,서대문구,신촌동,창천동,서울특별시 서대문구 창천동 57-39,서울특별시 서대문구 연세로5가길,서울특별시 서대문구 연세로5가길 19,120834,3789.0,126.935517699215,37.5571836480904
1773,우정섞어찌개 ,우정섞어찌개,,음식,한식,서울특별시,서대문구,연희동,연희동,서울특별시 서대문구 연희동 187-61,서울특별시 서대문구 연희로,서울특별시 서대문구 연희로 88,120830,3725.0,126.93037922645,37.5658953027135
1774,오니기리와이규동 ,오니기리와이규동,,음식,일식/수산물,서울특별시,서대문구,연희동,연희동,서울특별시 서대문구 연희동 187-58,서울특별시 서대문구 연희로,서울특별시 서대문구 연희로 92,120830,3725.0,126.930601593282,37.5661766390023
1775,양평해장국 ,양평해장국,,음식,한식,서울특별시,서대문구,홍은2동,홍은동,서울특별시 서대문구 홍은동 415-56,서울특별시 서대문구 모래내로,서울특별시 서대문구 모래내로 259,120100,3664.0,126.927069012154,37.5764975004891
1776,찜과지짐이 ,찜과지짐이,,음식,한식,서울특별시,서대문구,홍은2동,홍은동,서울특별시 서대문구 홍은동 295-9,서울특별시 서대문구 증가로6길,서울특별시 서대문구 증가로6길 82-32,120100,3663.0,126.929510496577,37.5783487701014
1777,훈카츠 ,훈카츠,,음식,닭/오리요리,서울특별시,서대문구,신촌동,대현동,서울특별시 서대문구 대현동 110-22,서울특별시 서대문구 신촌역로,서울특별시 서대문구 신촌역로 15,120809,3780.0,126.942577902784,37.5581481326653
1778,책바 ,책바,,음식,한식,서울특별시,서대문구,연희동,연희동,서울특별시 서대문구 연희동 188-71,서울특별시 서대문구 연희맛로,서울특별시 서대문구 연희맛로 24,120825,3708.0,126.930342805714,37.5668590832836
1779,사보텐 이대ECC점,사보텐,이대ECC점,음식,일식/수산물,서울특별시,서대문구,신촌동,대현동,서울특별시 서대문구 대현동 11-1,서울특별시 서대문구 이화여대길,서울특별시 서대문구 이화여대길 52,120750,3760.0,126.950301476769,37.5642810556138
1780,볼엔체인 ,볼엔체인,,음식,양식,서울특별시,서대문구,신촌동,대현동,서울특별시 서대문구 대현동 56-36,서울특별시 서대문구 이화여대5길,서울특별시 서대문구 이화여대5길 15,120808,3766.0,126.944817115654,37.5582762914883
1781,오천냥마차 ,오천냥마차,,음식,분식,서울특별시,서대문구,홍은1동,홍은동,서울특별시 서대문구 홍은동 48-271,서울특별시 서대문구 세검정로1길,서울특별시 서대문구 세검정로1길 44,120100,3616.0,126.943873903345,37.5930118659336
1782,옛날집 ,옛날집,,음식,한식,서울특별시,서대문구,연희동,연희동,서울특별시 서대문구 연희동 76-24,서울특별시 서대문구 연희로,서울특별시 서대문구 연희로 188-1,120823,3720.0,126.93583475273,37.5738827487232
1783,써브웨이 이대점,써브웨이,이대점,음식,한식,서울특별시,서대문구,신촌동,대현동,서울특별시 서대문구 대현동 37-3,서울특별시 서대문구 이화여대7길,서울특별시 서대문구 이화여대7길 30,120808,3766.0,126.943881374871,37.5588175591321
1784,이자카야류 ,이자카야류,,음식,양식,서울특별시,서대문구,신촌동,창천동,서울특별시 서대문구 창천동 57-7,서울특별시 서대문구 연세로5가길,서울특별시 서대문구 연세로5가길 3,120834,3789.0,126.936173810495,37.5572075826336
1785,당진아구찜동태찜탕 ,당진아구찜동태찜탕,,음식,일식/수산물,서울특별시,서대문구,북가좌2동,북가좌동,서울특별시 서대문구 북가좌동 326-5,서울특별시 서대문구 응암로,서울특별시 서대문구 응암로 91,120814,3678.0,126.912011294079,37.5812162527272
1786,춘천원조닭갈비 ,춘천원조닭갈비,,음식,닭/오리요리,서울특별시,서대문구,북가좌2동,북가좌동,서울특별시 서대문구 북가좌동 456,서울특별시 서대문구 거북골로18가길,서울특별시 서대문구 거북골로18가길 25,120130,3691.0,126.911881700077,37.5776739923597
1787,아리랑 ,아리랑,,음식,유흥주점,서울특별시,서대문구,홍은1동,홍은동,서울특별시 서대문구 홍은동 48-173,서울특별시 서대문구 통일로42길,서울특별시 서대문구 통일로42길 6,120100,3615.0,126.942030849209,37.5920222417293
1788,선우정 ,선우정,,음식,한식,서울특별시,서대문구,충현동,충정로2가,서울특별시 서대문구 충정로2가 37-18,서울특별시 서대문구 경기대로,서울특별시 서대문구 경기대로 76,120012,3735.0,126.964636913223,37.5655339487103
1789,초밥군 ,초밥군,,음식,일식/수산물,서울특별시,서대문구,북가좌2동,북가좌동,서울특별시 서대문구 북가좌동 324-26,서울특별시 서대문구 증가로29길,서울특별시 서대문구 증가로29길 40,120814,3678.0,126.911444495719,37.5812650890795
1790,썬더치킨 홍제역점,썬더치킨,홍제역점,음식,닭/오리요리,서울특별시,서대문구,홍제1동,홍제동,서울특별시 서대문구 홍제동 315-57,서울특별시 서대문구 통일로37길,서울특별시 서대문구 통일로37길 21,120090,3646.0,126.944248967871,37.5873026569158
1791,벽제갈비 신촌점,벽제갈비,신촌점,음식,한식,서울특별시,서대문구,신촌동,창천동,서울특별시 서대문구 창천동 13-20,서울특별시 서대문구 명물길,서울특별시 서대문구 명물길 22,120833,3777.0,126.938033648179,37.5577469292425
1792,백양로 ,백양로,,음식,한식,서울특별시,서대문구,신촌동,대신동,서울특별시 서대문구 대신동 16-21,서울특별시 서대문구 성산로,서울특별시 서대문구 성산로 486,120160,3765.0,126.941251194669,37.5607222268392
